,URL,URL_Length,Url_Shortening,Ssl_Info,Global_Ranking,Has_Suspicious_Params,Num_Languages,Uses_HTTPS,Has_User_Info,User_Info_Length,Num_Subdomains,Num_Digits_Subdomain,Num_Hyphens_Subdomain,Length_Subdomain,Num_Dots_Subdomain,Num_Dash_Subdomain,Num_AtSymbol_Subdomain,Num_TildeSymbol_Subdomain,Num_Underscore_Subdomain,Num_Percent_Subdomain,Num_Ampersand_Subdomain,Num_Hash_Subdomain,Hex_Encoded_Characters_Subdomain,Has_Ip,Num_Digits_Domain,Num_Hyphens_Domain,Length_Domain,Num_Dots_Domain,Num_Dash_Domain,Num_AtSymbol_Domain,Domain_Age,Num_TildeSymbol_Domain,Num_Underscore_Domain,Num_Percent_Domain,Num_Ampersand_Domain,Num_Hash_Domain,Hex_Encoded_Characters_Domain,TLD,Has_Port,Path_Level,Num_Digits_Path,Num_Hyphens_Path,Length_Path,Num_Dots_Path,Num_Dash_Path,Num_AtSymbol_Path,Num_TildeSymbol_Path,Num_Underscore_Path,Num_Percent_Path,Num_Ampersand_Path,Num_Hash_Path,Num_DoubleSlash_Path,Hex_Encoded_Characters_Path,Num_Digits_Query,Num_Hyphens_Query,Length_Query,Num_Query_Params,Num_Dots_Query,Num_Dash_Query,Num_AtSymbol_Query,Num_TildeSymbol_Query,Num_Underscore_Query,Num_Percent_Query,Num_Ampersand_Query,Num_Hash_Query,Hex_Encoded_Characters_Query,Has_Fragment
3461,childdevelopment.com.au,23,False,,340355,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,16,0,0,0,,0,0,0,0,0,0,com.au,False,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3462,droids-hack.ru,14,False,,339171,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,11,0,0,0,,0,0,0,0,0,0,ru,False,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3463,69ebony.com,11,False,,119863,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3464,termedeipapi.it,15,False,,1108783,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,it,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3465,astrogame.org,13,False,,92941,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,org,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3466,basecolor.cc,12,False,,260570,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,cc,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3467,vulcan-deluxe.date,18,False,,276286,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,13,0,0,0,,0,0,0,0,0,0,date,False,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3468,pay9n.cc,8,False,,144887,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,5,0,0,0,,0,0,0,0,0,0,cc,False,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3469,baohuaxia.com,13,False,,603027,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3470,nashvilledowntown.com,21,False,,343594,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3471,kkohls.com,10,False,,1103289,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3472,gudg.net,8,False,,386266,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3473,condadovanderbilt.com,21,False,,637952,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3474,hoodlikeme.com,14,False,,3815853,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3475,vormir2984.com.br,17,False,,423870,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,0,10,0,0,0,,0,0,0,0,0,0,com.br,False,0,4,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3476,stalbert.ca,11,False,,419211,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,ca,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3477,tipsfolder.com,14,False,,428614,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3478,vendmarket.kz,13,False,,1767606,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,kz,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3479,guide-builder.ru,16,False,,296795,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,13,0,0,0,,0,0,0,0,0,0,ru,False,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3480,sl189.com,9,False,,695649,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3481,zba.jp,6,False,,495942,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,jp,False,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3482,kopirka.ru,10,False,,373054,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3483,ticketsforfun.com.br,20,False,,292485,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com.br,False,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3484,geistautodetailing.com,22,False,,1173080,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,18,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3485,kslawin.com,11,False,,3566,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3486,xyzpharmus.com,14,False,,69033,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3487,svitnov.com,11,False,,1364629,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3488,mobile-tracker-free.es,22,False,,804485,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,2,19,0,0,0,,0,0,0,0,0,0,es,False,0,0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3489,coincircle.com,14,False,,243819,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3490,divar.dev,9,False,,501640,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,dev,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3491,baaziadda.com,13,False,,750694,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3492,webstrategy.de,14,False,,521808,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,de,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3493,osc.edu,7,False,,215251,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,edu,False,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3494,mtvema.com,10,False,,137275,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3495,autodesk.dk,11,False,,480556,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,dk,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3496,bestnovelapp.com,16,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3497,fake-square.com,15,False,,312895,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3498,totallyhistory.com,18,False,,241364,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3499,asmdc.org,9,False,,71994,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,org,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3500,doramalive.news,15,False,,8009,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,news,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3501,mariettatimes.com,17,False,,153209,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3502,infos-nantes.fr,15,False,,1659289,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,12,0,0,0,,0,0,0,0,0,0,fr,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3503,lordserial.glass,16,False,,560473,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,glass,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3504,bajarmp3.net,12,False,,726240,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,8,0,0,0,,0,0,0,0,0,0,net,False,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3505,civishir.hu,11,False,,608146,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,hu,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3506,yalla-shoot.blog,16,False,,206471,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,11,0,0,0,,0,0,0,0,0,0,blog,False,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3507,celer.network,13,False,,175273,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,network,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3508,perak.gov.my,12,False,,328275,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,gov.my,False,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3509,dnsspy.io,9,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,io,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3510,spreadshirt.co.uk,17,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,co.uk,False,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3511,club388.net,11,False,,643806,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,7,0,0,0,,0,0,0,0,0,0,net,False,0,3,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3512,lotomatic.online,16,False,,501808,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,online,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3513,zx55.top,8,False,,851592,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,4,0,0,0,,0,0,0,0,0,0,top,False,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3514,otoadom.com,11,False,,558820,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3515,getgrass.io,11,False,,2255,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,io,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3516,luxuryworldnetwork.com,22,False,,636797,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,18,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3517,aptible.com,11,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3518,pucesdeparissaintouen.com,25,False,,447534,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,21,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3519,everywherepaycard.com,21,False,,180259,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3520,gtmailplus.com,14,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3521,ylc.edu.tw,10,False,,53257,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,edu.tw,False,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3522,volksbuehne-berlin.de,21,False,,668768,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,18,0,0,0,,0,0,0,0,0,0,de,False,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3523,paginadepsihologie.ro,21,False,,1089554,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,18,0,0,0,,0,0,0,0,0,0,ro,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3524,szabmu.edu.pk,13,False,,648865,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,edu.pk,False,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3525,payables.co,11,False,,246047,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,co,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3526,ravebuild.com,13,False,,821699,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3527,radio-msu.net,13,False,,169209,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,9,0,0,0,,0,0,0,0,0,0,net,False,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3528,unac.edu.pe,11,False,,353794,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,edu.pe,False,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3529,lifelinksystems.com,19,False,,427893,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3530,eproshopping.fr,15,False,,241386,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,fr,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3531,thehistorypress.co.uk,21,False,,180159,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,co.uk,False,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3532,microlins.com.br,16,False,,128526,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com.br,False,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3533,kmt.org.tw,10,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,org.tw,False,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3534,24vulkan-kasino.com,19,False,,315685,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,1,15,0,0,0,,0,0,0,0,0,0,com,False,0,2,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3535,megpxs.com,10,False,,45016,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3536,caloriefriend.com,17,False,,524581,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3537,depvailon.com,13,False,,555242,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3538,proglaza.ru,11,False,,555678,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3539,natv.live,9,False,,2513449,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,live,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3540,medievalchronicles.com,22,False,,884784,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,18,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3541,ep87.buzz,9,False,,1232937,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,4,0,0,0,,0,0,0,0,0,0,buzz,False,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3542,vippay009.com,13,False,,1272668,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3543,dailyorder.de,13,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,de,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3544,pstel.net,9,False,,1188708,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3545,lwlcom.net,10,False,,112892,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3546,mycomputercareer.edu,20,False,,308888,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,16,0,0,0,,0,0,0,0,0,0,edu,False,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3547,alianza.com.bo,14,False,,745667,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com.bo,False,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3548,skiwebshop.be,13,False,,1740841,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,be,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3549,navstreche.ru,13,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3550,workana.com,11,False,,42966,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3551,westerndental.com,17,False,,320356,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3552,jobscdn.com,11,False,,433461,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
