URL_Length,Url_Shortening,Num_Languages,User_Info_Length,Num_Subdomains,Num_Digits_Subdomain,Num_Hyphens_Subdomain,Length_Subdomain,Num_Digits_Domain,Num_Hyphens_Domain,Length_Domain,Num_Dots_Domain,TLD,Num_Digits_Path,Num_Hyphens_Path,Length_Path,Num_Dash_Path,Num_Underscore_Path,Num_Percent_Path,Hex_Encoded_Characters_Path,Num_Digits_Query,Num_Hyphens_Query,Length_Query,Num_Query_Params,Num_Dots_Query,Num_Dash_Query,Num_Underscore_Query,Num_Percent_Query,Num_Ampersand_Query,Hex_Encoded_Characters_Query,label
49,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,1,0,0,0,0,0,0,0,14,0,131,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0,10,0,131,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,2,0,0,0,0,0,2,0,7,0,131,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,0,0,0,0,0,0,3,0,491,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,0,0,0,0,1,8,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,1,0,0,0,0,0,0,0,3,0,610,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,8,0,420,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,10,0,433,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,2,0,0,0,0,0,3,0,11,0,131,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,9,0,93,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,6,0,135,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,1,10,0,525,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,6,0,525,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,10,0,198,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,14,0,131,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,0,2,0,0,0,0,0,1,0,2,0,202,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,17,0,571,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,13,0,525,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,1,14,0,571,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,3,0,571,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,1,0,0,0,0,0,0,0,6,0,131,18,3,108,1,1,0,0,5,0,42,3,0,0,0,0,2,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,8,0,131,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,1,0,0,0,0,0,0,0,6,0,131,17,1,108,0,0,0,0,4,0,46,4,1,0,0,0,3,0,1
64,0,2,0,0,0,0,0,1,0,2,0,202,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,6,0,117,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,5,0,622,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,14,0,525,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,4,0,109,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,1,0,0,0,0,0,0,0,6,0,131,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,1,0,0,0,0,0,0,0,5,0,131,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,198,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,3,0,705,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,0,0,0,0,0,0,0,3,0,491,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,8,0,525,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,0,0,0,0,0,9,0,162,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,1,0,0,0,0,0,0,0,8,0,131,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,571,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,7,0,525,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,1,0,0,0,0,0,0,1,23,0,748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,1,0,0,0,0,0,0,0,6,0,131,12,4,108,0,0,0,0,4,0,43,3,0,0,0,0,2,0,1
17,0,2,0,0,0,0,0,1,0,12,0,665,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,14,0,131,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,6,0,131,14,0,64,0,0,0,0,4,0,43,3,0,0,0,0,2,0,1
12,0,1,0,0,0,0,0,0,0,6,0,127,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,7,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,0,0,0,0,0,0,0,4,0,672,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,17,0,525,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,1,0,0,0,0,0,0,0,6,0,131,7,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,0,1,0,0,0,0,0,0,0,7,0,63,4,2,26,0,0,0,0,7,0,61,1,0,4,4,0,0,0,1
22,0,1,0,0,0,0,0,0,0,9,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,0,0,0,0,0,0,0,3,0,460,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,0,1,0,0,0,0,0,0,0,6,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,4,0,198,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,13,0,436,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,1,11,0,733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,2,0,0,0,0,0,1,0,8,0,131,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,0,0,0,0,0,8,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,1,0,0,0,0,0,0,0,7,0,131,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,6,0,127,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,14,0,131,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,1,0,0,0,0,0,0,0,8,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,2,0,0,0,0,0,1,0,2,0,202,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,0,0,0,0,0,0,20,0,525,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,4,0,648,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,0,1,16,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,13,0,648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,2,0,0,0,0,0,1,0,2,0,202,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,0,0,0,0,0,0,0,10,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,7,0,571,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,1,0,0,0,0,0,0,0,6,0,131,8,2,108,0,0,0,0,4,0,41,3,0,0,0,0,2,0,1
8,0,1,0,0,0,0,0,0,0,4,0,571,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,1,0,0,0,0,0,0,0,6,0,131,20,5,108,1,1,0,0,4,0,43,3,0,0,0,0,2,0,1
10,0,1,0,0,0,0,0,0,0,7,0,436,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,0,2,0,0,3,0,0,5,0,131,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,1,0,0,0,0,0,0,1,21,0,105,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,8,0,429,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,1,3,0,705,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,7,0,562,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,1,0,0,0,0,0,0,0,4,0,429,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,1,0,0,0,0,0,0,0,8,0,131,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,9,0,564,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,2,0,0,0,0,0,2,0,6,0,131,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,491,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,1,0,0,0,0,0,0,0,6,0,131,13,2,108,1,1,0,0,4,0,35,3,0,0,0,0,2,0,1
17,0,1,0,0,0,0,0,0,0,11,0,127,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,410,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,10,0,525,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,8,0,440,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,1,0,0,0,0,0,0,0,6,0,131,14,1,108,2,2,0,0,4,0,43,3,0,0,0,0,2,0,1
18,0,2,0,0,0,0,0,2,0,14,0,756,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,2,0,0,0,0,0,1,0,2,0,202,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,1,9,0,648,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,1,0,0,0,0,0,0,0,19,0,436,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0,0,0,0,0,0,0,5,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,1,0,0,0,0,0,0,0,7,0,202,0,0,1,0,0,0,0,0,0,24,1,0,0,0,0,0,0,1
36,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,2,0,0,0,0,0,9,3,14,0,262,9,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,8,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,0,0,0,0,0,0,0,5,0,610,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,1,12,0,648,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,14,0,283,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,0,0,0,0,0,0,1,12,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,1,3,0,705,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,7,0,571,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,2,0,0,0,0,0,2,1,13,0,648,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,2,0,0,0,0,0,3,0,11,0,131,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,9,0,85,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,1,0,0,0,0,0,0,0,8,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,7,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,0,0,0,0,0,11,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,1,0,0,0,0,0,0,0,6,0,131,15,2,108,0,0,0,0,4,0,35,3,0,0,0,0,2,0,1
20,0,1,0,0,0,0,0,0,0,13,0,158,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,0,2,0,0,0,0,0,1,0,2,0,202,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,18,0,100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,1,0,0,0,0,0,0,0,2,0,131,0,0,9,0,0,0,0,4,2,57,1,1,0,0,4,0,4,1
11,0,1,0,0,0,0,0,0,0,8,0,262,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0,0,0,0,0,0,0,16,0,330,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,1,0,0,0,0,0,0,0,6,0,131,2,1,44,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
29,0,1,0,0,0,0,0,0,0,16,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,1,0,0,0,0,0,0,0,6,0,131,13,1,108,0,0,0,0,4,0,43,3,0,0,0,0,2,0,1
25,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,8,0,401,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,4,0,589,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,13,0,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,0,0,0,0,0,1,10,0,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0,1,0,0,0,0,0,0,0,6,0,429,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,8,0,117,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,0,0,0,0,2,2,12,0,131,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2,0,0,0,0,0,2,0,5,0,131,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,198,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,0,0,0,0,0,1,9,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,8,0,733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,2,0,0,0,0,0,1,0,2,0,202,18,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,1,0,0,0,0,0,0,1,8,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,0,1,0,0,0,0,0,0,0,6,0,131,7,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,1,0,0,0,0,0,0,0,6,0,429,0,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0,1,0,0,0,0,0,0,0,8,0,131,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,1,0,0,0,0,0,0,0,15,0,131,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,0,0,0,0,0,0,0,1,0,109,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,18,0,436,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,1,0,0,0,0,0,0,0,9,0,131,41,0,65,0,0,0,0,41,0,67,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,0,18,0,610,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,0,0,0,0,0,0,7,0,131,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,10,0,133,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,4,0,283,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,2,0,0,0,0,0,2,0,11,0,131,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,11,0,127,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,1,0,0,0,0,0,0,0,6,0,413,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,1,0,0,0,0,0,0,0,7,0,131,5,0,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,0,0,0,0,0,1,17,0,131,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1,0,0,0,0,0,0,0,6,0,429,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,1,0,0,0,0,0,0,0,6,0,131,15,2,108,0,0,0,0,4,0,43,3,0,0,0,0,2,0,1
29,0,1,0,0,0,0,0,0,1,8,0,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,9,0,648,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,6,0,525,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,4,0,198,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,9,0,133,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,3,0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,7,0,310,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,440,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,0,8,0,733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,7,0,468,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,1,0,0,0,0,0,0,0,14,0,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,1,0,0,0,0,0,0,0,6,0,131,13,1,108,0,0,0,0,4,0,43,3,0,0,0,0,2,0,1
14,0,1,0,0,0,0,0,0,1,10,0,131,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,1,0,0,0,0,0,0,0,14,0,131,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,10,0,648,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,1,0,0,0,0,0,0,0,6,0,131,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,12,0,79,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,3,0,705,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,0,0,0,0,0,0,0,3,0,491,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
