URL,URL_Length,Url_Shortening,Ssl_Info,Global_Ranking,Has_Suspicious_Params,Num_Languages,Uses_HTTPS,Has_User_Info,User_Info_Length,Num_Subdomains,Num_Digits_Subdomain,Num_Hyphens_Subdomain,Length_Subdomain,Num_Dots_Subdomain,Num_Dash_Subdomain,Num_AtSymbol_Subdomain,Num_TildeSymbol_Subdomain,Num_Underscore_Subdomain,Num_Percent_Subdomain,Num_Ampersand_Subdomain,Num_Hash_Subdomain,Hex_Encoded_Characters_Subdomain,Has_Ip,Num_Digits_Domain,Num_Hyphens_Domain,Length_Domain,Num_Dots_Domain,Num_Dash_Domain,Num_AtSymbol_Domain,Domain_Age,Num_TildeSymbol_Domain,Num_Underscore_Domain,Num_Percent_Domain,Num_Ampersand_Domain,Num_Hash_Domain,Hex_Encoded_Characters_Domain,TLD,Has_Port,Path_Level,Num_Digits_Path,Num_Hyphens_Path,Length_Path,Num_Dots_Path,Num_Dash_Path,Num_AtSymbol_Path,Num_TildeSymbol_Path,Num_Underscore_Path,Num_Percent_Path,Num_Ampersand_Path,Num_Hash_Path,Num_DoubleSlash_Path,Hex_Encoded_Characters_Path,Num_Digits_Query,Num_Hyphens_Query,Length_Query,Num_Query_Params,Num_Dots_Query,Num_Dash_Query,Num_AtSymbol_Query,Num_TildeSymbol_Query,Num_Underscore_Query,Num_Percent_Query,Num_Ampersand_Query,Num_Hash_Query,Hex_Encoded_Characters_Query,Has_Fragment,label
candle-dream.de,15,False,,3801975,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,12,0,0,0,,0,0,0,0,0,0,de,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
20bet.com,9,False,,49245,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
codenrock.com,13,False,,623218,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
ldgcc.com,9,False,,572876,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
curated.com,11,False,,117400,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
lakecountyil.gov,16,False,,123633,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,gov,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
a4w.ro,6,False,,739455,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,3,0,0,0,,0,0,0,0,0,0,ro,False,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
awalenglish.com,15,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
mitre10.com.au,14,False,,80250,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,7,0,0,0,,0,0,0,0,0,0,com.au,False,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
shethrive.co,12,False,,1037542,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,co,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
improve.motorcycles,19,False,,3674314,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,motorcycles,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
chordseasy.com,14,False,,403264,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
britishcouncil.cn,17,False,,709213,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,cn,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
kanfujutv.com,13,False,,0,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
lino.qc.ca,10,False,,434791,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,qc.ca,False,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
haha178jp.cloud,15,False,,0,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,9,0,0,0,,0,0,0,0,0,0,cloud,False,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
fabricmc.net,12,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
usterka.pl,10,False,,989174,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,pl,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
trippro.com,11,False,,403185,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
choe.jp,7,False,,1952013,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,jp,False,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
wingubox.com,12,False,,572239,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
cheatseller.com,15,False,,702270,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
claimcrypto.in,14,False,,577231,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,in,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
ctrlf5dns.com,13,False,,1102515,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
wotblitz.ru,11,False,,625157,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
naturgynoa.com.ar,17,False,,95725,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com.ar,False,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
linux-hosting.in,16,False,,511316,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,13,0,0,0,,0,0,0,0,0,0,in,False,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
gliq.com,8,False,,674865,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
cnhi.com,8,False,,357761,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
koreatextile.net,16,False,,592111,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
hoptronbrewtique.com,20,False,,2361859,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,16,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
hcaptcha.com,12,False,,2075,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
tena.com.co,11,False,,1055369,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com.co,False,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
harfemard.ir,12,False,,22758,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,ir,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
vulkan24casinosite.dev,22,False,,969288,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,18,0,0,0,,0,0,0,0,0,0,dev,False,0,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
nimbra.io,9,False,,1159041,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,io,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
tfwwi.com,9,False,,572606,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
wind.ne.jp,10,False,,73994,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,ne.jp,False,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
toplivenetwork.com,18,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
vlxxvip.app,11,False,,3463970,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,app,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
ohub.com.br,11,False,,408303,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com.br,False,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
cyprus-mail.com,15,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
worknola.com,12,False,,249258,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
ggbet-online.ltd,16,False,,350639,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,12,0,0,0,,0,0,0,0,0,0,ltd,False,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
n4group.eu,10,False,,195759,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,7,0,0,0,,0,0,0,0,0,0,eu,False,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
spaceportsweden.com,19,False,,611973,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
vinseeker.com,13,False,,507495,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
fqbook.cc,9,False,,359934,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,cc,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
loyper.net,10,False,,2620428,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
meisterdrucke.in,16,False,,1019959,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,in,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
n-market.pro,12,False,,975745,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,8,0,0,0,,0,0,0,0,0,0,pro,False,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
drag2death.com,14,False,,578035,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
coolblue-production.eu,22,False,,85347,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,19,0,0,0,,0,0,0,0,0,0,eu,False,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
51queqiao.net,13,False,,602764,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,9,0,0,0,,0,0,0,0,0,0,net,False,0,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
impulse35.ru,12,False,,899286,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,9,0,0,0,,0,0,0,0,0,0,ru,False,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
jams.com,8,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
th-luebeck.de,13,False,,271492,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,10,0,0,0,,0,0,0,0,0,0,de,False,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
pokexperto.net,14,False,,179105,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
fb88gu.com,10,False,,3451511,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
cbpu.com,8,False,,321621,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
bauhaus.ch,10,False,,334261,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,ch,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
canalsur.es,11,False,,43551,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,es,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
indeedjobsearch.com,19,False,,439148,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
cfgr1.com,9,False,,49234,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
radarlitoral.com.br,19,False,,734585,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com.br,False,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
key.com,7,False,,18903,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
pskovmoloko.ru,14,False,,737858,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
learnplatform.com,17,False,,8773,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
uswebhosting.xyz,16,False,,106536,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,xyz,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
abcblogdirectory.com,20,False,,549672,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,16,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
spc.edu.ph,10,False,,1744517,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,edu.ph,False,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
customersure.com,16,False,,1880034,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
mp3tag.de,9,False,,67003,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,6,0,0,0,,0,0,0,0,0,0,de,False,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
allbud.com,10,False,,67363,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
lordfilm-hc24.ru,16,False,,1063114,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,1,13,0,0,0,,0,0,0,0,0,0,ru,False,0,2,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
amaturetube.com,15,False,,240441,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
didocu.com,10,False,,766321,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
igkogyo.co.jp,13,False,,474922,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,co.jp,False,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
readywise.com,13,False,,581860,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
relationshipreboot.tv,21,False,,1100393,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,18,0,0,0,,0,0,0,0,0,0,tv,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
akg-info.hu,11,False,,0,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,8,0,0,0,,0,0,0,0,0,0,hu,False,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
japanlife-auto.ru,17,False,,573262,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,14,0,0,0,,0,0,0,0,0,0,ru,False,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
percdn.com,10,False,,331303,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
gamesight.io,12,False,,265009,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,io,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
thelogisticsworld.com,21,False,,342312,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
ns4.es.gov.br,13,False,,347141,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,3,0,0,0,,0,0,0,0,0,0,es.gov.br,False,0,1,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
2manuals.com,12,False,,347178,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
objevuj-slovinsko.cz,20,False,,1704700,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,17,0,0,0,,0,0,0,0,0,0,cz,False,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
thorindustries.com,18,False,,269252,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
pgprosupplies.com,17,False,,1801395,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
dubsmash.com,12,False,,450161,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
outdoorseiten.net,17,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
scottsdaleplaza.com,19,False,,1068325,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
